Advertiser,Date,Device,Type,First Seen,Last Seen,Link to Creative,Spend,Impressions
Andersen Corporation,1/1/2025,YouTube,Video,12/10/2024,1/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b3cdab4d95971c61/media,22.1473,15806
Andersen Corporation,1/1/2025,Instagram,Reel Post,1/29/2025,2/13/2025,https://s3.amazonaws.com/YM_Ads/-5325420646141523149.png,1905.4795,235861
Andersen Corporation,1/1/2025,Mobile Display,Image,10/24/2024,2/27/2025,https://s3.amazonaws.com/YM_Ads/yhCNzD64KFO2HUTGUx9_Vw.jpg,137.4591,26405
Andersen Corporation,1/1/2025,OTT,Video,1/7/2025,1/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/99a82945427f1aa9/media,21639.1082,859241
Andersen Corporation,1/1/2025,YouTube,Video,1/17/2025,1/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6f8a2fdce949270d/media,60.2058,42968
Andersen Corporation,1/1/2025,Instagram,Reel Post,1/17/2025,1/17/2025,https://s3.amazonaws.com/YM_Ads/5062384729424316636.png,1684.3315,208483
Andersen Corporation,1/1/2025,OTT,Video,10/15/2021,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4af25b96572f6410/media,6851.196,247802
Andersen Corporation,1/1/2025,YouTube,Video,2/13/2023,1/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2662f5ce9712ab6e/media,21.142,15089
Andersen Corporation,1/1/2025,Desktop Display,Image,1/3/2025,3/30/2025,https://s3.amazonaws.com/YM_Ads/gpG97s33ceWgIsUaIfa6zQ.jpg,773.8273,74435
Andersen Corporation,1/1/2025,OTT,Video,1/17/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b66df653f8eefceb/media,12425.699,526430
Andersen Corporation,1/1/2025,OTT,Video,8/1/2023,1/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/520c7abfd7daea47/media,4004.4795,161674
Andersen Corporation,1/1/2025,OTT,Video,1/17/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0d9f1326216c9082/media,10505.9595,453995
Andersen Corporation,1/1/2025,Instagram,Photo Post,1/12/2025,1/12/2025,https://s3.amazonaws.com/YM_Ads/-6119763007128185555.png,2502.511,309757
Andersen Corporation,1/1/2025,YouTube,Video,1/19/2025,1/19/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7556aebc288ffde3/media,19.7954,14128
Andersen Corporation,1/1/2025,YouTube,Video,1/23/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b90c0699aa9a05f9/media,45.5792,32530
Andersen Corporation,1/1/2025,Instagram,Reel Post,12/24/2024,5/30/2025,https://s3.amazonaws.com/YM_Ads/2162815555848018005.png,3072.8789,380365
Andersen Corporation,1/1/2025,Instagram,Story Post,1/23/2025,1/29/2025,https://s3.amazonaws.com/YM_Ads/-5760380565614007856.png,290.8476,36001
Andersen Corporation,1/1/2025,YouTube,Video,1/17/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7b73b13f7176092a/media,107.2412,76536
Andersen Corporation,1/1/2025,YouTube,Video,1/16/2025,1/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1b93090030d6524f/media,108.1049,77153
Andersen Corporation,1/1/2025,OTT,Video,1/11/2025,1/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3a4c1dfcf15cc8c5/media,9199.9176,339078
Andersen Corporation,1/1/2025,OTT,Video,1/15/2025,1/26/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b70d3455586cbb04/media,98164.7748,3550549
Andersen Corporation,1/1/2025,YouTube,Video,1/25/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e45f3361c4fa9836/media,40.6117,28984
Andersen Corporation,1/1/2025,Instagram,Story Post,1/27/2025,3/14/2025,,149.2036,18468
Andersen Corporation,1/1/2025,YouTube,Video,1/24/2025,1/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0a13207089224364/media,20.0481,14308
Andersen Corporation,1/1/2025,OTT,Video,1/30/2025,1/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4b0088bb3e945a9d/media,1853.2235,67030
Andersen Corporation,1/1/2025,Desktop Display,HTML5,12/19/2023,5/31/2025,https://s3.amazonaws.com/YM_Ads/EcEzr3pyDV9xSG-WJGdfiA.png,1609.7135,467465
Andersen Corporation,1/1/2025,OTT,Video,1/16/2025,1/26/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0da177a1b7e2de89/media,53025.7906,1917907
Andersen Corporation,1/1/2025,OTT,Video,1/22/2025,2/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9160c0067200a12b/media,13244.2437,553072
Andersen Corporation,1/1/2025,YouTube,Video,1/21/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9160c0067200a12b/media,63.238,45133
Andersen Corporation,1/1/2025,OTT,Video,12/4/2024,1/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d8510b6ab7a4f0a2/media,1087.8639,39347
Andersen Corporation,1/1/2025,OTT,Video,1/22/2025,1/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b90c0699aa9a05f9/media,14041.7158,563655
Andersen Corporation,1/1/2025,Instagram,Reel Post,10/1/2024,6/1/2025,,56208.4356,6957481
Andersen Corporation,1/1/2025,Instagram,Unknown Post Type,9/10/2024,5/23/2025,,139.0832,17216
Andersen Corporation,1/1/2025,YouTube,Video,1/23/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b66df653f8eefceb/media,22.7896,16265
Andersen Corporation,1/1/2025,Instagram,Story Post,12/30/2024,1/1/2025,,154.6608,19144
Andersen Corporation,1/1/2025,OTT,Video,1/21/2025,2/12/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/dd599e8720c6f522/media,15526.8799,626870
Andersen Corporation,1/1/2025,OTT,Video,10/20/2021,1/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8338bf9f9d010af7/media,3956.6766,143111
Andersen Corporation,1/1/2025,YouTube,Video,1/19/2023,1/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ee33db2a82e1e6df/media,21.7114,15495
Andersen Corporation,1/1/2025,OTT,Video,7/21/2023,1/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/00cedb7da0b29735/media,974.2203,35237
Andersen Corporation,1/1/2025,YouTube,Video,1/7/2025,1/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/53f0bdeb491041aa/media,193.2182,137897
Andersen Corporation,1/1/2025,Desktop Display,Image,12/7/2024,1/7/2025,https://s3.amazonaws.com/YM_Ads/SsTeneHKPSENJyqlQIAsdA.jpg,1094.8924,40311
Andersen Corporation,1/1/2025,Facebook,Photo Post,11/1/2024,2/28/2025,https://s3.amazonaws.com/YM_Ads/-1992684664006006263.png,3791.9781,524743
Andersen Corporation,1/1/2025,OTT,Video,1/3/2025,1/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/bb543f6abe81ffbf/media,65145.1451,2608777
Andersen Corporation,1/1/2025,Desktop Display,HTML5,6/11/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/1CFcmgCXHL7Q3NMAeDrqWg.png,2284.0567,768824
Andersen Corporation,1/1/2025,YouTube,Video,1/8/2025,2/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/562a12b7986400cc/media,3528.9501,2518576
Andersen Corporation,1/1/2025,YouTube,Video,1/21/2025,1/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1a1e04262d75f3c3/media,441.8104,315320
Andersen Corporation,1/1/2025,Desktop Display,HTML5,12/1/2024,1/12/2025,https://s3.amazonaws.com/YM_Ads/6SOw8jDXeSqHMWf-Ql-A7w.png,23.9829,2536
Andersen Corporation,1/1/2025,Desktop Video,Video,1/18/2025,1/22/2025,https://s3.amazonaws.com/YM_Ads/jttpgkcy.mp4,761.8129,73838
Andersen Corporation,1/1/2025,Mobile Display,Image,7/30/2024,5/23/2025,https://s3.amazonaws.com/YM_Ads/oLiSueukqdJtK5gEAXFxqA.jpg,106.1803,44120
Andersen Corporation,1/1/2025,YouTube,Video,1/8/2025,1/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b373726472f2a7b8/media,3793.3819,541462
Andersen Corporation,1/1/2025,Desktop Display,Image,7/30/2024,5/23/2025,https://s3.amazonaws.com/YM_Ads/oLiSueukqdJtK5gEAXFxqA.jpg,65.3403,21504
Andersen Corporation,1/1/2025,Instagram,Reel Post,10/21/2024,1/25/2025,,290.2104,35922
Andersen Corporation,1/1/2025,OTT,Video,1/14/2025,1/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6e46e0d11f514f06/media,3981.6884,144014
Andersen Corporation,1/1/2025,Instagram,Story Post,1/22/2025,3/15/2025,,289.9464,35890
Andersen Corporation,1/1/2025,OTT,Video,1/22/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7b73b13f7176092a/media,8770.5833,354096
Andersen Corporation,1/1/2025,Instagram,Story Post,10/1/2024,6/1/2025,,1389.5834,172003
Andersen Corporation,1/1/2025,OTT,Video,10/12/2021,1/19/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/60cf8aa98b28a648/media,1494.1917,54044
Andersen Corporation,1/1/2025,OTT,Video,1/16/2025,1/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5290c71dfe914cd0/media,2361.5493,69457
Andersen Corporation,1/1/2025,YouTube,Video,1/6/2025,1/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b5a522452d679967/media,21.7114,15495
Andersen Corporation,1/1/2025,YouTube,Video,1/6/2025,2/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/10b4c652ace82ea1/media,1908.0977,1361796
Andersen Corporation,1/1/2025,Instagram,Photo Post,1/27/2025,1/27/2025,https://s3.amazonaws.com/YM_Ads/-1072669464290463633.png,149.2036,18468
Andersen Corporation,1/1/2025,OTT,Video,1/9/2025,1/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7c4e7d48984cb4b7/media,93241.7324,3833942
Andersen Corporation,1/1/2025,OTT,Video,1/10/2025,1/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9b6075a5bd1db43f/media,44530.1588,1835453
Andersen Corporation,1/1/2025,YouTube,Video,1/4/2025,1/26/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8789216d62dad670/media,332.0252,47391
Andersen Corporation,1/1/2025,Desktop Display,Image,1/9/2024,2/1/2025,https://s3.amazonaws.com/YM_Ads/rWj54wwcP4PqoOsn71g9BA.gif,20021.6226,1465460
Andersen Corporation,1/1/2025,Mobile Display,Image,12/9/2024,1/9/2025,https://s3.amazonaws.com/YM_Ads/UgBhMu_F9KbatlSlyCJp_w.jpg,460.9514,17561
Andersen Corporation,1/1/2025,YouTube,Video,9/7/2023,1/17/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/a634136f7cc20bf5/media,19.7574,14100
Andersen Corporation,1/1/2025,YouTube,Video,1/25/2025,2/13/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4dd24ba17d59c865/media,20.3058,14492
Andersen Corporation,1/1/2025,Desktop Video,Video,1/13/2025,1/15/2025,https://s3.amazonaws.com/YM_Ads/m4wvus4x.mp4,854.3237,83143
Andersen Corporation,1/1/2025,Instagram,Photo Post,1/29/2025,2/13/2025,https://s3.amazonaws.com/YM_Ads/-5325420646141523149.png,591.3749,73200
Andersen Corporation,1/1/2025,Facebook,Link Post,9/5/2021,5/8/2025,https://s3.amazonaws.com/YM_Ads/-3533950091918486794.png,302.3514,41840
Andersen Corporation,1/1/2025,YouTube,Video,1/14/2025,1/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/54337626adc98f56/media,22.0954,15769
Andersen Corporation,1/1/2025,Desktop Display,HTML5,2/14/2024,5/30/2025,https://s3.amazonaws.com/YM_Ads/_0puBvm-COxEBxbeMBE_FA.png,1550.0264,609067
Andersen Corporation,1/1/2025,OTT,Video,1/14/2025,1/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/17aa99e1010a612e/media,2922.6611,105711
Andersen Corporation,1/1/2025,OTT,Video,1/17/2023,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5f40f91de5a1fe6e/media,2840.3533,123320
Andersen Corporation,1/1/2025,Mobile Display,Image,1/6/2025,1/29/2025,https://s3.amazonaws.com/YM_Ads/GeW7oapSWn2Hax68oU_-dw.jpg,157.1869,66180
Andersen Corporation,1/1/2025,Instagram,Unknown Post Type,8/10/2024,4/30/2025,,145.2319,17977
Andersen Corporation,1/1/2025,YouTube,Video,1/25/2025,1/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d45a1510b1537ff1/media,60.9175,43476
Andersen Corporation,1/1/2025,Mobile Display,Image,1/9/2024,2/1/2025,https://s3.amazonaws.com/YM_Ads/rWj54wwcP4PqoOsn71g9BA.gif,1761.4003,133534
Andersen Corporation,1/1/2025,OTT,Video,1/15/2025,1/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/17be84333ad3155c/media,3083.8558,111540
Andersen Corporation,1/1/2025,YouTube,Video,1/14/2025,2/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/62c392ab623274a5/media,22.0954,15769
Andersen Corporation,1/1/2025,OTT,Video,1/23/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6f8a2fdce949270d/media,400.7912,12928
Andersen Corporation,1/1/2025,Desktop Display,HTML5,1/9/2025,1/9/2025,https://s3.amazonaws.com/YM_Ads/1O87TsCWuT1SfoqorRLkVg.png,63.5968,6728
Andersen Corporation,1/1/2025,YouTube,Video,7/5/2023,4/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2c5181b942d1272e/media,80.7808,57653
Andersen Corporation,1/1/2025,YouTube,Video,1/8/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/99a82945427f1aa9/media,128.442,91667
Andersen Corporation,1/1/2025,YouTube,Video,1/8/2025,1/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/808a84b941a4cfb1/media,572.5895,408648
Andersen Corporation,1/1/2025,OTT,Video,1/17/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0e8a9232034d9abf/media,5763.3323,208455
Andersen Corporation,1/1/2025,Instagram,Reel Post,5/22/2024,5/26/2025,,1527.6353,189090
Andersen Corporation,1/1/2025,OTT,Video,1/20/2025,1/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/181473f22ff5c9db/media,3770.1702,163690
Andersen Corporation,1/1/2025,Instagram,Unknown Post Type,9/6/2024,5/31/2025,,155.5419,19253
Andersen Corporation,1/1/2025,Desktop Video,Video,1/31/2024,1/19/2025,https://s3.amazonaws.com/YM_Ads/EARaMIs8wOIBff0_w2IY0g.mp4,263.0446,62353
Andersen Corporation,1/1/2025,YouTube,Video,1/27/2023,2/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0a1d31be736872cf/media,19.7574,14100
Andersen Corporation,1/1/2025,YouTube,Video,1/21/2025,1/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f668a6bf70be0895/media,40.4484,28868
Andersen Corporation,1/1/2025,Mobile Display,Image,11/2/2024,2/25/2025,https://s3.amazonaws.com/YM_Ads/SZwO9JVgqJBB8Fp_Wafi4Q.jpg,636.9036,49929
Andersen Corporation,1/1/2025,YouTube,Video,1/14/2025,2/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/717239155e1e5162/media,3403.373,2428959
Andersen Corporation,1/1/2025,YouTube,Video,1/8/2025,1/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/879b383b0f05df00/media,504.9636,360387
Andersen Corporation,1/1/2025,YouTube,Video,1/7/2025,1/11/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/216a074594c92cf6/media,43.5336,31070
Andersen Corporation,1/1/2025,YouTube,Video,4/1/2024,2/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/53af0c7627c40a75/media,22.1473,15806
Andersen Corporation,1/1/2025,Desktop Display,HTML5,3/22/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/-D7fJSE2ONOZd34WoLggMA.png,558.1471,251268
Andersen Corporation,1/1/2025,Mobile Display,Image,9/24/2024,2/27/2025,https://s3.amazonaws.com/YM_Ads/xboxvzRHBn90iNcmsnUYCQ.jpg,241.5279,21844
Andersen Corporation,1/1/2025,YouTube,Video,1/6/2025,1/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/dd9b21f4006f0a58/media,21.7114,15495
Andersen Corporation,1/1/2025,Instagram,Story Post,12/13/2024,1/11/2025,https://s3.amazonaws.com/YM_Ads/-8939637193770650500.png,774.7294,95896
Andersen Corporation,1/1/2025,OTT,Video,1/17/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5052f447681049f1/media,18591.9968,672460
Andersen Corporation,1/1/2025,OTT,Video,1/18/2025,1/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d9d8472098b8a1c4/media,13198.4919,477379
Andersen Corporation,1/1/2025,OTT,Video,1/13/2025,1/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/37e221624a83bc3b/media,5964.1722,215720
Andersen Corporation,1/1/2025,Desktop Video,Video,1/29/2025,1/29/2025,https://s3.amazonaws.com/YM_Ads/I_ci6ryTbXT-TaXvI6fQEQ.mp4,775.1431,64788
Andersen Corporation,1/1/2025,Instagram,Story Post,1/1/2025,1/11/2025,https://s3.amazonaws.com/YM_Ads/-5052822145293080704.png,758.5764,93897
Andersen Corporation,1/1/2025,OTT,Video,1/31/2025,2/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/00e258df8fc63f31/media,2840.3533,123320
Andersen Corporation,1/1/2025,YouTube,Video,1/23/2025,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/99d9441c94d2d98e/media,227.896,32530
Andersen Corporation,1/1/2025,YouTube,Video,8/1/2023,1/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4c18afab3d4e365d/media,20.2242,14434
Andersen Corporation,1/1/2025,OTT,Video,1/6/2025,1/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3d609a419ba8bd6a/media,21360.8324,834786
Andersen Corporation,1/1/2025,OTT,Video,12/17/2024,1/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/907ddcde4bcfe467/media,400.7912,12928
Andersen Corporation,1/1/2025,YouTube,Video,12/13/2024,1/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4321a2137bd1a0f5/media,39.9816,28534
Andersen Corporation,1/1/2025,Mobile Display,Image,12/7/2024,1/7/2025,https://s3.amazonaws.com/YM_Ads/SsTeneHKPSENJyqlQIAsdA.jpg,595.9868,23457
Andersen Corporation,1/1/2025,YouTube,Video,1/7/2025,1/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7ab991c4bbe8abaa/media,1208.8137,862715
Andersen Corporation,1/1/2025,OTT,Video,1/10/2025,1/13/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/228ac337e8b81bfe/media,7105.4429,308498
Andersen Corporation,1/1/2025,YouTube,Video,1/14/2025,2/9/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ee2d99480fde38db/media,149.7431,106870
Andersen Corporation,1/1/2025,YouTube,Video,1/22/2025,1/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/127564fd43dce4db/media,88.589,63224
Andersen Corporation,1/1/2025,YouTube,Video,1/6/2025,1/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d8510b6ab7a4f0a2/media,21.7114,15495
Andersen Corporation,1/1/2025,YouTube,Video,1/7/2025,1/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2f4182aede6db941/media,192.2206,137185
Andersen Corporation,1/1/2025,OTT,Video,1/7/2025,1/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9d8377ab1746f40a/media,66090.4669,2658321
Andersen Corporation,1/1/2025,OTT,Video,1/13/2025,1/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9561945b87137e97/media,16274.9443,588649
Andersen Corporation,1/1/2025,Desktop Display,HTML5,12/22/2024,1/24/2025,https://s3.amazonaws.com/YM_Ads/AnezJrLb48wyYrvR3hLs5w.png,376.6436,43652
Andersen Corporation,1/1/2025,YouTube,Video,1/11/2025,1/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/49df7b2667de67fa/media,429.2624,306359
Andersen Corporation,1/1/2025,OTT,Video,10/3/2021,1/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/24373c57e68a775e/media,13430.6144,485774
Andersen Corporation,1/1/2025,OTT,Video,1/25/2025,2/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e45f3361c4fa9836/media,392.097,12648
Andersen Corporation,1/1/2025,OTT,Video,1/31/2025,2/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9c03a07d21aa637a/media,10770.3477,434834
Andersen Corporation,1/1/2025,OTT,Video,1/13/2025,1/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/aa7066308894b8b9/media,15790.4415,632714
Andersen Corporation,1/1/2025,Desktop Display,HTML5,4/17/2024,5/25/2025,https://s3.amazonaws.com/YM_Ads/MQirVgiTWb6SLRH_5KSM0w.png,1638.8618,555805
Andersen Corporation,1/1/2025,OTT,Video,1/18/2025,1/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/baa4563dea5eda3b/media,6716.0165,242915
Andersen Corporation,1/1/2025,Desktop Display,Image,1/6/2025,1/29/2025,https://s3.amazonaws.com/YM_Ads/GeW7oapSWn2Hax68oU_-dw.jpg,161.1909,41764
Andersen Corporation,1/1/2025,YouTube,Video,4/11/2024,5/19/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f850f7c7d163f3a6/media,110.2007,15730
Andersen Corporation,1/1/2025,OTT,Video,1/10/2025,2/3/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2a00c9fbec77874f/media,20266.6466,821442
Andersen Corporation,1/1/2025,YouTube,Video,1/7/2025,1/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/08169bcf8da2239c/media,1708.6324,1219427
Andersen Corporation,1/1/2025,Instagram,Photo Post,1/1/2025,1/11/2025,https://s3.amazonaws.com/YM_Ads/-5052822145293080704.png,1208.7688,149624
Andersen Corporation,1/1/2025,Instagram,Reel Post,4/1/2024,4/20/2025,https://s3.amazonaws.com/YM_Ads/-4348246855745862514.png,454.4906,56257
Andersen Corporation,1/1/2025,YouTube,Video,1/7/2025,1/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/35486d5074685907/media,4614.3636,658642
Andersen Corporation,1/1/2025,YouTube,Video,1/15/2025,1/15/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/70eb027e53def5b9/media,21.0326,15011
Andersen Corporation,1/1/2025,OTT,Video,1/21/2025,1/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4321a2137bd1a0f5/media,4525.9692,120522
Andersen Corporation,1/1/2025,YouTube,Video,1/17/2025,2/5/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/36cd8587070ad1af/media,19.7574,14100
Andersen Corporation,1/1/2025,Instagram,Reel Post,12/13/2024,1/11/2025,https://s3.amazonaws.com/YM_Ads/-8939637193770650500.png,18538.4676,2294682
Andersen Corporation,1/1/2025,Desktop Display,HTML5,2/26/2024,5/30/2025,https://s3.amazonaws.com/YM_Ads/oJZhVBm_NtHoiId0OFcO6g.png,1109.9551,460406
Andersen Corporation,1/1/2025,Instagram,Reel Post,1/1/2025,1/11/2025,https://s3.amazonaws.com/YM_Ads/-5052822145293080704.png,456.6066,56519
Andersen Corporation,1/1/2025,OTT,Video,7/8/2023,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4f46e63fb040ebdf/media,2644.6348,95654
Andersen Corporation,1/1/2025,Facebook,Photo Post,1/1/2025,1/11/2025,https://s3.amazonaws.com/YM_Ads/-5052822145293080704.png,6575.2201,909892
Andersen Corporation,1/1/2025,Instagram,Unknown Post Type,1/26/2025,3/1/2025,,445.4387,55136
